algorithm,input_size,case_type,trial_id,probes,time_taken,memory_used,found,load_factor,collision_count
hashing_search,140,best_case,1,1,0.00018039999849861488,5096,True,2.0,81
linear_search,140,best_case,2,41,2.049999966402538e-05,5096,True,,
binary_search,140,best_case,2,7,3.690000085043721e-05,5096,True,,
interpolation_search,140,best_case,2,3,7.48999991628807e-05,5096,True,,
exponential_search,140,best_case,2,15,7.700000060140155e-05,5096,True,,
fibonacci_search,140,best_case,2,5,6.230000144569203e-05,5096,True,,
hashing_search,140,best_case,2,1,0.00018879999697674066,5096,True,2.0,78
linear_search,140,best_case,3,138,8.230000094044954e-05,5096,True,,
binary_search,140,best_case,3,7,5.3400002798298374e-05,5096,True,,
interpolation_search,140,best_case,3,2,5.7100001868093386e-05,5096,True,,
exponential_search,140,best_case,3,15,7.579999873996712e-05,5096,True,,
fibonacci_search,140,best_case,3,5,3.719999949680641e-05,5096,True,,
hashing_search,140,best_case,3,4,0.00016390000018873252,5096,True,2.0,83
linear_search,140,best_case,4,127,4.199999966658652e-05,5096,True,,
binary_search,140,best_case,4,7,3.429999924264848e-05,5096,True,,
interpolation_search,140,best_case,4,4,2.939999831141904e-05,5096,True,,
exponential_search,140,best_case,4,15,4.5900000259280205e-05,5096,True,,
fibonacci_search,140,best_case,4,5,2.7599999157246202e-05,5096,True,,
hashing_search,140,best_case,4,5,0.0001970999983313959,5096,True,2.0,81
linear_search,140,best_case,5,134,4.479999915929511e-05,5096,True,,
binary_search,140,best_case,5,7,3.0300001526484266e-05,5096,True,,
interpolation_search,140,best_case,5,3,2.6599998818710446e-05,5096,True,,
exponential_search,140,best_case,5,15,5.0499998906161636e-05,5096,True,,
fibonacci_search,140,best_case,5,5,5.109999983687885e-05,5096,True,,
hashing_search,140,best_case,5,2,0.00019590000010794029,5096,True,2.0,76
linear_search,150,best_case,1,10,9.899998985929415e-06,5456,True,,
binary_search,150,best_case,1,7,3.269999797339551e-05,5456,True,,
interpolation_search,150,best_case,1,3,3.1299998227041215e-05,5456,True,,
exponential_search,150,best_case,1,13,3.310000101919286e-05,5456,True,,
fibonacci_search,150,best_case,1,5,6.650000068475492e-05,5456,True,,
hashing_search,150,best_case,1,1,0.00017749999824445695,5456,True,2.0,82
linear_search,150,best_case,2,82,3.070000093430281e-05,5456,True,,
binary_search,150,best_case,2,7,4.239999907440506e-05,5456,True,,
interpolation_search,150,best_case,2,2,2.9800001357216388e-05,5456,True,,
exponential_search,150,best_case,2,13,6.609999763895757e-05,5456,True,,
fibonacci_search,150,best_case,2,5,4.749999789055437e-05,5456,True,,
hashing_search,150,best_case,2,3,0.00017389999993611127,5456,True,2.0,89
linear_search,150,best_case,3,148,8.05000017862767e-05,5456,True,,
binary_search,150,best_case,3,7,6.620000203838572e-05,5456,True,,
interpolation_search,150,best_case,3,3,6.990000110818073e-05,5456,True,,
exponential_search,150,best_case,3,13,5.160000000614673e-05,5456,True,,
fibonacci_search,150,best_case,3,5,6.779999966965988e-05,5456,True,,
hashing_search,150,best_case,3,7,0.0002082999999402091,5456,True,2.0,90
linear_search,150,best_case,4,133,5.9699999837903306e-05,5456,True,,
binary_search,150,best_case,4,7,6.0599999414989725e-05,5456,True,,
interpolation_search,150,best_case,4,3,6.849999772384763e-05,5456,True,,
exponential_search,150,best_case,4,13,5.410000085248612e-05,5456,True,,
fibonacci_search,150,best_case,4,5,3.110000034212135e-05,5456,True,,
hashing_search,150,best_case,4,4,0.00020200000290060416,5456,True,2.0,86
linear_search,150,best_case,5,24,1.5400000847876072e-05,5456,True,,
binary_search,150,best_case,5,7,6.209999992279336e-05,5456,True,,
interpolation_search,150,best_case,5,2,4.850000186706893e-05,5456,True,,
exponential_search,150,best_case,5,13,5.959999907645397e-05,5456,True,,
fibonacci_search,150,best_case,5,5,3.449999712756835e-05,5456,True,,
hashing_search,150,best_case,5,1,0.00020160000349278562,5456,True,2.0,85
linear_search,160,best_case,1,63,4.13999987358693e-05,5816,True,,
binary_search,160,best_case,1,7,4.930000068270601e-05,5816,True,,
interpolation_search,160,best_case,1,3,3.550000110408291e-05,5816,True,,
exponential_search,160,best_case,1,15,5.089999831398018e-05,5816,True,,
fibonacci_search,160,best_case,1,6,4.569999873638153e-05,5816,True,,
hashing_search,160,best_case,1,2,0.00022019999960321002,5816,True,2.0,88
linear_search,160,best_case,2,104,3.730000025825575e-05,5816,True,,
binary_search,160,best_case,2,7,6.08000009378884e-05,5816,True,,
interpolation_search,160,best_case,2,2,3.909999941242859e-05,5816,True,,
exponential_search,160,best_case,2,15,6.08000009378884e-05,5816,True,,
fibonacci_search,160,best_case,2,6,5.089999831398018e-05,5816,True,,
hashing_search,160,best_case,2,2,0.00018909999926108867,5816,True,2.0,91
linear_search,160,best_case,3,17,2.559999848017469e-05,5816,True,,
binary_search,160,best_case,3,7,5.020000025979243e-05,5816,True,,
interpolation_search,160,best_case,3,3,6.7299999500392e-05,5816,True,,
exponential_search,160,best_case,3,15,8.489999891025946e-05,5816,True,,
fibonacci_search,160,best_case,3,6,6.009999924572185e-05,5816,True,,
hashing_search,160,best_case,3,1,0.00021740000011050142,5816,True,2.0,93
linear_search,160,best_case,4,100,5.089999831398018e-05,5816,True,,
binary_search,160,best_case,4,7,5.619999865302816e-05,5816,True,,
interpolation_search,160,best_case,4,1,4.320000152802095e-05,5816,True,,
exponential_search,160,best_case,4,15,6.900000153109431e-05,5816,True,,
fibonacci_search,160,best_case,4,6,5.560000136028975e-05,5816,True,,
hashing_search,160,best_case,4,3,0.0002103000006172806,5816,True,2.0,86
linear_search,160,best_case,5,7,1.2299999070819467e-05,5816,True,,
binary_search,160,best_case,5,7,4.529999932856299e-05,5816,True,,
interpolation_search,160,best_case,5,3,4.2199997551506385e-05,5816,True,,
exponential_search,160,best_case,5,15,8.710000111022964e-05,5816,True,,
fibonacci_search,160,best_case,5,6,4.8000001697801054e-05,5816,True,,
hashing_search,160,best_case,5,1,0.00026649999927030876,5816,True,2.0,90
linear_search,170,best_case,1,74,3.5799999750452116e-05,6176,True,,
binary_search,170,best_case,1,7,6.709999797749333e-05,6176,True,,
interpolation_search,170,best_case,1,1,5.029999738326296e-05,6176,True,,
exponential_search,170,best_case,1,14,6.98000003467314e-05,6176,True,,
fibonacci_search,170,best_case,1,8,3.440000000409782e-05,6176,True,,
hashing_search,170,best_case,1,2,0.00020589999985531904,6176,True,2.0,99
linear_search,170,best_case,2,129,4.519999856711365e-05,6176,True,,
binary_search,170,best_case,2,7,3.5799999750452116e-05,6176,True,,
interpolation_search,170,best_case,2,4,3.2100000680657104e-05,6176,True,,
exponential_search,170,best_case,2,14,5.270000110613182e-05,6176,True,,
fibonacci_search,170,best_case,2,8,4.099999932805076e-05,6176,True,,
hashing_search,170,best_case,2,3,0.00021969999943394214,6176,True,2.0,93
linear_search,170,best_case,3,72,2.9099999665049836e-05,6176,True,,
binary_search,170,best_case,3,7,4.5500000851461664e-05,6176,True,,
interpolation_search,170,best_case,3,3,6.669999856967479e-05,6176,True,,
exponential_search,170,best_case,3,14,3.9599999581696466e-05,6176,True,,
fibonacci_search,170,best_case,3,8,5.2999999752501026e-05,6176,True,,
hashing_search,170,best_case,3,1,0.00020399999993969686,6176,True,2.0,98
linear_search,170,best_case,4,118,4.199999966658652e-05,6176,True,,
binary_search,170,best_case,4,7,4.640000042854808e-05,6176,True,,
interpolation_search,170,best_case,4,3,9.03999971342273e-05,6176,True,,
exponential_search,170,best_case,4,14,6.230000144569203e-05,6176,True,,
fibonacci_search,170,best_case,4,8,5.3400002798298374e-05,6176,True,,
hashing_search,170,best_case,4,1,0.0003031999985978473,6176,True,2.0,96
linear_search,170,best_case,5,129,5.729999975301325e-05,6176,True,,
binary_search,170,best_case,5,7,7.790000017848797e-05,6176,True,,
interpolation_search,170,best_case,5,1,7.60000002628658e-05,6176,True,,
exponential_search,170,best_case,5,14,6.299999949987978e-05,6176,True,,
fibonacci_search,170,best_case,5,8,6.919999941601418e-05,6176,True,,
hashing_search,170,best_case,5,4,0.0002759000017249491,6176,True,2.0,93
linear_search,180,best_case,1,11,2.350000067963265e-05,6536,True,,
binary_search,180,best_case,1,7,5.9399997553555295e-05,6536,True,,
interpolation_search,180,best_case,1,3,5.8000001445179805e-05,6536,True,,
exponential_search,180,best_case,1,15,7.919999916339293e-05,6536,True,,
fibonacci_search,180,best_case,1,7,6.170000051497482e-05,6536,True,,
hashing_search,180,best_case,1,1,0.0002316999998583924,6536,True,2.0,105
linear_search,180,best_case,2,65,2.7599999157246202e-05,6536,True,,
binary_search,180,best_case,2,7,5.259999670670368e-05,6536,True,,
interpolation_search,180,best_case,2,2,6.060000305296853e-05,6536,True,,
exponential_search,180,best_case,2,15,5.7100001868093386e-05,6536,True,,
fibonacci_search,180,best_case,2,7,3.780000042752363e-05,6536,True,,
hashing_search,180,best_case,2,2,0.00021440000273287296,6536,True,2.0,100
linear_search,180,best_case,3,91,3.529999958118424e-05,6536,True,,
binary_search,180,best_case,3,7,5.669999882229604e-05,6536,True,,
interpolation_search,180,best_case,3,2,7.48999991628807e-05,6536,True,,
exponential_search,180,best_case,3,15,6.410000059986487e-05,6536,True,,
fibonacci_search,180,best_case,3,7,5.91000025451649e-05,6536,True,,
hashing_search,180,best_case,3,2,0.00020710000171675347,6536,True,2.0,108
linear_search,180,best_case,4,29,1.4899997040629387e-05,6536,True,,
binary_search,180,best_case,4,7,4.649999755201861e-05,6536,True,,
interpolation_search,180,best_case,4,3,6.41999977233354e-05,6536,True,,
exponential_search,180,best_case,4,15,4.4600001274375245e-05,6536,True,,
fibonacci_search,180,best_case,4,7,4.2100000428035855e-05,6536,True,,
hashing_search,180,best_case,4,2,0.00020109999968553893,6536,True,2.0,99
linear_search,180,best_case,5,100,4.989999797544442e-05,6536,True,,
binary_search,180,best_case,5,7,6.589999975403771e-05,6536,True,,
interpolation_search,180,best_case,5,4,5.729999975301325e-05,6536,True,,
exponential_search,180,best_case,5,15,4.489999992074445e-05,6536,True,,
fibonacci_search,180,best_case,5,7,5.059999966761097e-05,6536,True,,
hashing_search,180,best_case,5,2,0.00019890000112354755,6536,True,2.0,103
linear_search,190,best_case,1,22,1.7700000171316788e-05,6896,True,,
binary_search,190,best_case,1,7,5.109999983687885e-05,6896,True,,
interpolation_search,190,best_case,1,3,5.62999994144775e-05,6896,True,,
exponential_search,190,best_case,1,16,4.1200000850949436e-05,6896,True,,
fibonacci_search,190,best_case,1,8,9.280000085709617e-05,6896,True,,
hashing_search,190,best_case,1,1,0.00023460000011255033,6896,True,2.0,110
linear_search,190,best_case,2,22,1.3199998647905886e-05,6896,True,,
binary_search,190,best_case,2,7,3.640000068116933e-05,6896,True,,
interpolation_search,190,best_case,2,2,3.0400002287933603e-05,6896,True,,
exponential_search,190,best_case,2,16,4.5599997974932194e-05,6896,True,,
fibonacci_search,190,best_case,2,8,3.590000051190145e-05,6896,True,,
hashing_search,190,best_case,2,1,0.0002041000007011462,6896,True,2.0,107
linear_search,190,best_case,3,12,1.2799999240087345e-05,6896,True,,
binary_search,190,best_case,3,7,7.059999916236848e-05,6896,True,,
interpolation_search,190,best_case,3,3,4.439999975147657e-05,6896,True,,
exponential_search,190,best_case,3,16,3.930000093532726e-05,6896,True,,
fibonacci_search,190,best_case,3,8,6.299999949987978e-05,6896,True,,
hashing_search,190,best_case,3,1,0.00021430000197142363,6896,True,2.0,111
linear_search,190,best_case,4,55,2.2799998987466097e-05,6896,True,,
binary_search,190,best_case,4,7,3.849999848171137e-05,6896,True,,
interpolation_search,190,best_case,4,3,3.749999814317562e-05,6896,True,,
exponential_search,190,best_case,4,16,5.880000026081689e-05,6896,True,,
fibonacci_search,190,best_case,4,8,3.9999998989515007e-05,6896,True,,
hashing_search,190,best_case,4,1,0.00029969999741297215,6896,True,2.0,111
linear_search,190,best_case,5,65,3.8300000596791506e-05,6896,True,,
binary_search,190,best_case,5,7,5.4200001613935456e-05,6896,True,,
interpolation_search,190,best_case,5,2,3.810000271187164e-05,6896,True,,
exponential_search,190,best_case,5,16,3.840000135824084e-05,6896,True,,
fibonacci_search,190,best_case,5,8,5.0099999498343095e-05,6896,True,,
hashing_search,190,best_case,5,1,0.0004391999973449856,6896,True,2.0,111
linear_search,200,best_case,1,95,3.7500001781154424e-05,7256,True,,
binary_search,200,best_case,1,7,5.0499998906161636e-05,7256,True,,
interpolation_search,200,best_case,1,3,8.010000237845816e-05,7256,True,,
exponential_search,200,best_case,1,13,4.0800001443130895e-05,7256,True,,
fibonacci_search,200,best_case,1,8,5.5599997722310945e-05,7256,True,,
hashing_search,200,best_case,1,2,0.00021400000332505442,7256,True,2.0,113
linear_search,200,best_case,2,52,2.4100001610349864e-05,7256,True,,
binary_search,200,best_case,2,7,5.370000144466758e-05,7256,True,,
interpolation_search,200,best_case,2,1,5.230000169831328e-05,7256,True,,
exponential_search,200,best_case,2,13,3.980000110459514e-05,7256,True,,
fibonacci_search,200,best_case,2,8,5.919999966863543e-05,7256,True,,
hashing_search,200,best_case,2,1,0.0002096999996865634,7256,True,2.0,113
linear_search,200,best_case,3,108,3.680000008898787e-05,7256,True,,
binary_search,200,best_case,3,7,3.710000237333588e-05,7256,True,,
interpolation_search,200,best_case,3,2,5.360000068321824e-05,7256,True,,
exponential_search,200,best_case,3,13,6.550000034621917e-05,7256,True,,
fibonacci_search,200,best_case,3,8,5.109999983687885e-05,7256,True,,
hashing_search,200,best_case,3,2,0.0003049000006285496,7256,True,2.0,113
linear_search,200,best_case,4,153,6.56000011076685e-05,7256,True,,
binary_search,200,best_case,4,7,5.2200000936863944e-05,7256,True,,
interpolation_search,200,best_case,4,3,9.340000178781338e-05,7256,True,,
exponential_search,200,best_case,4,13,6.290000237640925e-05,7256,True,,
fibonacci_search,200,best_case,4,8,8.409999645664357e-05,7256,True,,
hashing_search,200,best_case,4,2,0.00029630000062752515,7256,True,2.0,114
linear_search,200,best_case,5,16,1.799999881768599e-05,7256,True,,
binary_search,200,best_case,5,7,6.450000000768341e-05,7256,True,,
interpolation_search,200,best_case,5,4,7.170000026235357e-05,7256,True,,
exponential_search,200,best_case,5,13,4.780000017490238e-05,7256,True,,
fibonacci_search,200,best_case,5,8,6.990000110818073e-05,7256,True,,
hashing_search,200,best_case,5,1,0.00025580000146874227,7256,True,2.0,110
linear_search,210,best_case,1,148,5.949999831500463e-05,7616,True,,
binary_search,210,best_case,1,7,5.020000025979243e-05,7616,True,,
interpolation_search,210,best_case,1,3,4.909999915980734e-05,7616,True,,
exponential_search,210,best_case,1,15,4.1200000850949436e-05,7616,True,,
fibonacci_search,210,best_case,1,8,6.70000008540228e-05,7616,True,,
hashing_search,210,best_case,1,1,0.0002655000025697518,7616,True,2.0,119
linear_search,210,best_case,2,102,5.140000212122686e-05,7616,True,,
binary_search,210,best_case,2,7,6.589999975403771e-05,7616,True,,
interpolation_search,210,best_case,2,5,7.840000034775585e-05,7616,True,,
exponential_search,210,best_case,2,15,8.5299998318078e-05,7616,True,,
fibonacci_search,210,best_case,2,8,5.2200000936863944e-05,7616,True,,
hashing_search,210,best_case,2,3,0.0002578000021458138,7616,True,2.0,116
linear_search,210,best_case,3,91,3.2599997211946175e-05,7616,True,,
binary_search,210,best_case,3,7,9.679999857326038e-05,7616,True,,
interpolation_search,210,best_case,3,3,7.679999907850288e-05,7616,True,,
exponential_search,210,best_case,3,15,7.620000178576447e-05,7616,True,,
fibonacci_search,210,best_case,3,8,7.840000034775585e-05,7616,True,,
hashing_search,210,best_case,3,1,0.0003029999970749486,7616,True,2.0,119
linear_search,210,best_case,4,104,5.330000203684904e-05,7616,True,,
binary_search,210,best_case,4,7,7.420000110869296e-05,7616,True,,
interpolation_search,210,best_case,4,1,6.70000008540228e-05,7616,True,,
exponential_search,210,best_case,4,15,7.539999933214858e-05,7616,True,,
fibonacci_search,210,best_case,4,8,6.070000017643906e-05,7616,True,,
hashing_search,210,best_case,4,2,0.00028139999994891696,7616,True,2.0,123
linear_search,210,best_case,5,15,1.469999915570952e-05,7616,True,,
binary_search,210,best_case,5,7,8.97999998414889e-05,7616,True,,
interpolation_search,210,best_case,5,2,7.249999907799065e-05,7616,True,,
exponential_search,210,best_case,5,15,5.740000051446259e-05,7616,True,,
fibonacci_search,210,best_case,5,8,6.399999983841553e-05,7616,True,,
hashing_search,210,best_case,5,1,0.0002463999990141019,7616,True,2.0,120
linear_search,220,best_case,1,186,6.039999789209105e-05,7976,True,,
binary_search,220,best_case,1,7,4.6799999836366624e-05,7976,True,,
interpolation_search,220,best_case,1,2,4.0899998566601425e-05,7976,True,,
exponential_search,220,best_case,1,14,4.13999987358693e-05,7976,True,,
fibonacci_search,220,best_case,1,7,9.870000212686136e-05,7976,True,,
hashing_search,220,best_case,1,2,0.00028949999978067353,7976,True,2.0,119
linear_search,220,best_case,2,161,5.32000012753997e-05,7976,True,,
binary_search,220,best_case,2,7,4.400000034365803e-05,7976,True,,
interpolation_search,220,best_case,2,3,6.060000305296853e-05,7976,True,,
exponential_search,220,best_case,2,14,0.00010119999933522195,7976,True,,
fibonacci_search,220,best_case,2,7,5.0999999075429514e-05,7976,True,,
hashing_search,220,best_case,2,3,0.00025660000028437935,7976,True,2.0,124
linear_search,220,best_case,3,161,8.969999908003956e-05,7976,True,,
binary_search,220,best_case,3,7,7.140000161598437e-05,7976,True,,
interpolation_search,220,best_case,3,2,5.219999729888514e-05,7976,True,,
